Team,Year,Role,Name
Philadelphia Eagles,1995,Defensive line,Mike Trgovac
Philadelphia Eagles,1995,Linebackers,Joe Vitt
Philadelphia Eagles,1995,Defensive assistant,Chuck Knox Jr.
Philadelphia Eagles,1995,Special teams,Danny Smith
Philadelphia Eagles,1995,Strength and conditioning,Mike Wolf
Philadelphia Eagles,1995,Assistant strength and conditioning,Paul Ricci
Philadelphia Eagles,1995,Assistant strength and conditioning,Tom Kanavy
Philadelphia Eagles,1995,Part–time strength and conditioning,Martin Streight
Philadelphia Eagles,1998,Owner/chief executive officer,Jeffrey Lurie
Philadelphia Eagles,1998,Executive vice–president,Joe Banner
Philadelphia Eagles,1998,Director of football operations,Tom Modrak
Philadelphia Eagles,1998,Director of college scouting,John Goeller
Philadelphia Eagles,1998,Pro personnel coordinator,Mike McCartney
Philadelphia Eagles,1998,Head coach,Ray Rhodes
Philadelphia Eagles,1998,Offensive coordinator,Dana Bible
Philadelphia Eagles,1998,Offensive coordinator/offensive assistant,Bill Musgrave
Philadelphia Eagles,1998,Quarterbacks,Sean Payton
Philadelphia Eagles,1998,Running backs,Ted Williams
Philadelphia Eagles,1998,Wide receivers,Gerald Carr
Philadelphia Eagles,1998,Tight ends,Jim Bollman
Philadelphia Eagles,1998,Offensive line,Juan Castillo
Philadelphia Eagles,1998,Offensive assistant,Ken Zampese
Philadelphia Eagles,1998,Defensive coordinator,Emmitt Thomas
Philadelphia Eagles,1998,Defensive line,Mike Trgovac
Philadelphia Eagles,1998,Linebackers,Joe Vitt
Philadelphia Eagles,1998,Defensive backs,Danny Smith
Philadelphia Eagles,1998,Defensive assistant,Chuck Knox Jr.
Philadelphia Eagles,1998,Special teams,John Harbaugh
Philadelphia Eagles,1998,Strength and conditioning,Mike Wolf
Philadelphia Eagles,1998,Assistant strength and conditioning,Tom Kanavy
Philadelphia Eagles,1997,Owner/chief executive officer,Jeffrey Lurie
Philadelphia Eagles,1997,Executive vice–president,Joe Banner
Philadelphia Eagles,1997,Director of football operations,Dick Daniels
Philadelphia Eagles,1997,Head coach,Ray Rhodes
Philadelphia Eagles,1997,Offensive coordinator,Jon Gruden
Philadelphia Eagles,1997,Quarterbacks,Sean Payton
Philadelphia Eagles,1997,Running backs,Ted Williams
Philadelphia Eagles,1997,Wide receivers,Gerald Carr
Philadelphia Eagles,1997,Tight ends,Juan Castillo
Philadelphia Eagles,1997,Offensive line,Bill Callahan
Philadelphia Eagles,1997,Quality control,David Shaw
Philadelphia Eagles,1997,Defensive coordinator,Emmitt Thomas
Philadelphia Eagles,1997,Defensive line,Mike Trgovac
Philadelphia Eagles,1997,Linebackers,Joe Vitt
Philadelphia Eagles,1997,Defensive backs,Danny Smith
Philadelphia Eagles,1997,Defensive assistant,Chuck Knox Jr.
Philadelphia Eagles,1997,Special teams,Joe Wessel
Philadelphia Eagles,1997,Strength and conditioning,Mike Wolf
Philadelphia Eagles,1997,Assistant strength and conditioning,Tom Kanavy
Philadelphia Eagles,1997,Volunteer strength and conditioning,Kevin Tolbert
Philadelphia Eagles,1999,Owner/Chief Executive Officer,Jeffrey Lurie
Philadelphia Eagles,1999,Executive vice president,Joe Banner
Philadelphia Eagles,1999,Director of football operations,Tom Modrak
Philadelphia Eagles,1999,Director of college scouting,John Goeller
Philadelphia Eagles,1999,Director of pro personnel,Mike McCartney
Philadelphia Eagles,1999,Head coach,Andy Reid
Philadelphia Eagles,1999,Assistant to the head coach,Sean McDermott
Philadelphia Eagles,1999,Offensive coordinator,Rod Dowhower
Philadelphia Eagles,1999,Quarterbacks,Brad Childress
Philadelphia Eagles,1999,Running backs,Ted Williams
Philadelphia Eagles,1999,Wide receivers,David Culley
Philadelphia Eagles,1999,Tight ends/offensive line,Pat Shurmur
Philadelphia Eagles,1999,Offensive line,Juan Castillo
Philadelphia Eagles,1999,Offensive assistant/quality control,Tom Melvin
Philadelphia Eagles,1999,Defensive coordinator,Jim Johnson
Philadelphia Eagles,1999,Defensive line,Tommy Brasher
Philadelphia Eagles,1999,Linebackers,Ron Rivera
Philadelphia Eagles,1999,Defensive backs,Leslie Frazier
Philadelphia Eagles,1999,Defensive assistant,Steve Spagnuolo
Philadelphia Eagles,1999,Special teams,John Harbaugh
Philadelphia Eagles,1999,Head athletic trainer,Rick Burkholder
Philadelphia Eagles,1999,Strength and conditioning,Mike Wolf
Philadelphia Eagles,1999,Assistant strength and conditioning,Tom Kanavy
Philadelphia Eagles,2000,President/Chief Executive Officer,Jeffrey Lurie
Philadelphia Eagles,2000,Executive vice president/chief operating officer,Joe Banner
Philadelphia Eagles,2000,Director of football operations,Tom Modrak
Philadelphia Eagles,2000,Director of college scouting,John Goeller
Philadelphia Eagles,2000,Director of pro personnel,Mike McCartney
Philadelphia Eagles,2000,Head coach,Andy Reid
Philadelphia Eagles,2000,Assistant to the head coach,Sean McDermott
Philadelphia Eagles,2000,Offensive coordinator,Rod Dowhower
Philadelphia Eagles,2000,Quarterbacks,Brad Childress
Philadelphia Eagles,2000,Running backs,Ted Williams
Philadelphia Eagles,2000,Wide receivers,David Culley
Philadelphia Eagles,2000,Tight ends/offensive line,Pat Shurmur
Philadelphia Eagles,2000,Offensive line,Juan Castillo
Philadelphia Eagles,2000,Offensive assistant/quality control,Tom Melvin
Philadelphia Eagles,2000,Defensive coordinator,Jim Johnson
Philadelphia Eagles,2000,Defensive line,Tommy Brasher
Philadelphia Eagles,2000,Linebackers,Ron Rivera
Philadelphia Eagles,2000,Defensive backs,Leslie Frazier
Philadelphia Eagles,2000,Defensive assistant,Steve Spagnuolo
Philadelphia Eagles,2000,Special teams coordinator,John Harbaugh
Philadelphia Eagles,2000,Head athletic trainer,Rick Burkholder
Philadelphia Eagles,2000,Strength and conditioning,Mike Wolf
Philadelphia Eagles,2000,Assistant strength and conditioning,Tom Kanavy
Philadelphia Eagles,2000,Volunteer assistant strength and conditioning,Chris DiSanto
Philadelphia Eagles,2000,Assistant trainer,Eric Sugarman
Philadelphia Eagles,2001,Chairman/Chief Executive Officer,Jeffrey Lurie
Philadelphia Eagles,2001,President,Joe Banner
Philadelphia Eagles,2001,Executive vice president of football operations,Andy Reid
Philadelphia Eagles,2001,Director of player personnel,Tom Heckert
Philadelphia Eagles,2001,Director of college scouting,Marc Ross
Philadelphia Eagles,2001,Director of pro personnel,Scott Cohen
Philadelphia Eagles,2001,Head coach,Andy Reid
Philadelphia Eagles,2001,Offensive coordinator,Rod Dowhower
Philadelphia Eagles,2001,Quarterbacks,Brad Childress
Philadelphia Eagles,2001,Running backs,Ted Williams
Philadelphia Eagles,2001,Wide receivers,David Culley
Philadelphia Eagles,2001,Tight ends/offensive line,Pat Shurmur
Philadelphia Eagles,2001,Offensive line,Juan Castillo
Philadelphia Eagles,2001,Offensive assistant/quality control,Tom Melvin
Philadelphia Eagles,2001,Defensive coordinator,Jim Johnson
Philadelphia Eagles,2001,Defensive line,Tommy Brasher
Philadelphia Eagles,2001,Linebackers,Ron Rivera
Philadelphia Eagles,2001,Defensive backs,Leslie Frazier
Philadelphia Eagles,2001,Defensive backs/secondary,Steve Spagnuolo
Philadelphia Eagles,2001,Defensive assistant/quality control,Sean McDermott
Philadelphia Eagles,2001,Special teams coordinator,John Harbaugh
Philadelphia Eagles,2001,Special teams/quality control,Dave Toub
Philadelphia Eagles,2001,Head athletic trainer,Rick Burkholder
Philadelphia Eagles,2001,Strength and conditioning,Mike Wolf
Philadelphia Eagles,2001,Assistant strength and conditioning,Tom Kanavy
Philadelphia Eagles,2001,Volunteer assistant strength and conditioning,Chris DiSanto
Philadelphia Eagles,2001,Assistant trainer,Eric Sugarman
Philadelphia Eagles,2002,Chairman/Chief Executive Officer,Jeffrey Lurie
Philadelphia Eagles,2002,President,Joe Banner
Philadelphia Eagles,2002,Executive vice president of football operations,Andy Reid
Philadelphia Eagles,2002,Director of player personnel,Tom Heckert
Philadelphia Eagles,2002,Director of college scouting,Marc Ross
Philadelphia Eagles,2002,Director of pro personnel,Scott Cohen
Philadelphia Eagles,2002,Head coach,Andy Reid
Philadelphia Eagles,2002,Offensive coordinator,Brad Childress
Philadelphia Eagles,2002,Quarterbacks,Pat Shurmur
Philadelphia Eagles,2002,Running backs,Ted Williams
Philadelphia Eagles,2002,Wide receivers,David Culley
Philadelphia Eagles,2002,Tight ends,Tom Melvin
Philadelphia Eagles,2002,Offensive line,Juan Castillo
Philadelphia Eagles,2002,Offensive quality control,Mike Kelly
Philadelphia Eagles,2002,Defensive coordinator,Jim Johnson
Philadelphia Eagles,2002,Defensive line,Tommy Brasher
Philadelphia Eagles,2002,Linebackers,Ron Rivera
Philadelphia Eagles,2002,Defensive backs,Leslie Frazier
Philadelphia Eagles,2002,Defensive backs/secondary,Steve Spagnuolo
Philadelphia Eagles,2002,Defensive assistant/quality control,Sean McDermott
Philadelphia Eagles,2002,Special teams coordinator,John Harbaugh
Philadelphia Eagles,2002,Special teams/quality control,Dave Toub
Philadelphia Eagles,2002,Head athletic trainer,Rick Burkholder
Philadelphia Eagles,2002,Strength and conditioning,Mike Wolf
Philadelphia Eagles,2002,Assistant strength and conditioning,Tom Kanavy
Philadelphia Eagles,2002,Assistant trainer,Eric Sugarman
Philadelphia Eagles,2010,Chairman/CEO,Jeffrey Lurie
Philadelphia Eagles,2010,President,Joe Banner
Philadelphia Eagles,2010,general manager,Howie Roseman
Philadelphia Eagles,2010,Director of player personnel,Ryan Grigson
Philadelphia Eagles,2010,Director of pro personnel,Louis Riddick
Philadelphia Eagles,2010,Assistant director of college scouting,Anthony Patch
Philadelphia Eagles,2010,Player personnel consultant,Phil Savage
Philadelphia Eagles,2010,Head coach,Andy Reid
Philadelphia Eagles,2010,Assistant head coach/offensive coordinator,Marty Mornhinweg
Philadelphia Eagles,2010,Assistant to the head coach,Corey Matthaei
